pid,vid
0153100000256472,0153010000414765
0153100000243281,0153010000368017
0153100000226814,0153010000326875
0153100000271806,0153010000299133
0153100000208693,0153010000422487
0153100000243076,0153010000474891
0153100000469404,0153010000469428
0153100000267785,0153010000458033
0153100000509905,0153010000510291
0153100000248408,0153010000326919
0153100000228503,0153010000296361
0153100000202568,0153010000353493
0153100000222812,0153010000370697
0153100000266497,0153010000329173
0153100000219441,0153010000443607
0153100000210523,0153010000427671
0153100000237011,0153010000397127
0153100000202840,0153010000464049
0153100000260496,0153010000349085
0153100000260615,0153010000370589
0153100000507254,0153010000507386
0153100000290869,0153010000438375
0153100000203833,0153010000335687
0153100000216639,0153010000458133
0153100000289585,0153010000467021
0153100000471581,0153010000475186
0153100000223641,0153010000305007
0153100000504885,0153010000504959
0153100000260223,0153010000511475
0153100000289585,0153010000467155
0153100000204623,0153010000393115
0153100000230884,0153010000378795
0153100000471995,0153010000472130
0153100000283194,0153010000413899
0153100000291475,0153010000332873
0153100000280273,0153010000363443
0153100000240046,0153010000429893
0153100000507498,0153010000507503
0153100000270404,0153010000404425
0153100000260654,0153010000400713
0153100000261411,0153010000448763
0153100000233092,0153010000458925
0153100000217728,0153010000314795
0153100000215752,0153010000351411
0153100000245211,0153010000408063
0153100000276015,0153010000334771
0153100000206557,0153010000353631
0153100000276966,0153010000414975
0153100000214662,0153010000341057
0153100000266540,0153010000297801
0153100000292647,0153010000374791
0153100000208390,0153010000421657
0153100000220243,0153010000476680
0153100000271506,0153010000367763
0153100000250028,0153010000392179
0153100000233846,0153010000425377
0153100000283982,0153010000387673
0153100000223250,0153010000438657
0153100000232787,0153010000315849
0153100000240145,0153010000307481
0153100000284168,0153010000451725
0153100000202740,0153010000310961
0153100000279039,0153010000303097
0153100000282563,0153010000457337
0153100000291762,0153010000299263
0153100000238750,0153010000407643
0153100000269111,0153010000405965
0153100000283258,0153010000368745
0153100000208774,0153010000360701
0153100000226495,0153010000345551
0153100000218870,0153010000323177
0153100000219177,0153010000378723
0153100000237411,0153010000464597
0153100000221715,0153010000396527
0153100000289012,0153010000390307
0153100000228528,0153010000404645
0153100000204666,0153010000398269
0153100000235044,0153010000308713
0153100000277126,0153010000356079
0153100000212709,0153010000343115
0153100000503016,0153010000503018
0153100000255742,0153010000294513
0153100000216510,0153010000430183
0153100000283860,0153010000423491
0153100000288027,0153010000323373
0153100000245959,0153010000305683
0153100000257537,0153010000457799
0153100000205704,0153010000309935
0153100000251743,0153010000368757
0153100000502376,0153010000502378
0153100000486593,0153010000486595
0153100000237199,0153010000357799
0153100000230768,0153010000347397
0153100000273550,0153010000431169
0153100000467472,0153010000467501
0153100000282336,0153010000348989
0153100000211430,0153010000394389
0153100000284223,0153010000373405
0153100000269111,0153010000390491
0153100000274999,0153010000365893
0153100000257824,0153010000430299
0153100000506739,0153010000506741
0153100000283866,0153010000399667
0153100000220981,0153010000389585
0153100000205810,0153010000431483
0153100000283258,0153010000495910
,None
0153100000214848,0153010000377225
0153100000202611,0153010000326207
0153100000227747,0153010000402337
0153100000223844,0153010000318581
0153100000498939,0153010000498941
0153100000493977,0153010000493988
0153100000252813,0153010000449637
0153100000233866,0153010000423081
0153100000473207,0153010000474186
0153100000473887,0153010000473898
0153100000255549,0153010000376965
0153100000262548,0153010000498811
0153100000244519,0153010000462621
0153100000271636,0153010000359159
0153100000211020,0153010000359153
0153100000271043,0153010000380061
0153100000202852,0153010000452903
0153100000237318,0153010000388639
0153100000264459,0153010000424873
0153100000239899,0153010000369409
0153100000245313,0153010000465842
0153100000255113,0153010000427273
0153100000278315,0153010000308045
0153100000203810,0153010000407147
0153100000513696,0153010000513698
0153100000242758,0153010000315837
0153100000238585,0153010000327269
0153100000206108,0153010000372267
0153100000252308,0153010000316145
0153100000252322,0153010000460909
0153100000204722,0153010000314687
0153100000505564,0153010000505566
0153100000237864,0153010000348851
0153100000215582,0153010000459069
0153100000220930,0153010000297323
0153100000470337,0153010000474744
0153100000219084,0153010000371241
0153100000506803,0153010000506805
0153100000271468,0153010000434237
0153100000266306,0153010000366117
0153100000477851,0153010000477861
0153100000251698,0153010000440413
0153100000242796,0153010000323859
0153100000207577,0153010000380393
0153100000280847,0153010000424647
0153100000232061,0153010000420763
0153100000231187,0153010000419483
0153100000202852,0153010000389179
0153100000226127,0153010000423017
0153100000204297,0153010000343359
0153100000263743,0153010000425753
0153100000221684,0153010000453131
0153100000490518,0153010000490524
0153100000219505,0153010000337749
0153100000485612,0153010000485614
0153100000269882,0153010000306437
0153100000240259,0153010000429997
0153100000219865,0153010000370057
0153100000236939,0153010000364907
0153100000259157,0153010000453983
0153100000279813,0153010000457879
0153100000257020,0153010000322187
0153100000238816,0153010000315579
0153100000234347,0153010000461615
0153100000216589,0153010000385865
0153100000278193,0153010000294643
0153100000281884,0153010000507902
0153100000476418,0153010000476432
0153100000244913,0153010000434289
0153100000292927,0153010000422317
0153100000255199,0153010000343735
0153100000281615,0153010000392263
0153100000206907,0153010000408969
0153100000242580,0153010000454369
0153100000281301,0153010000388767
0153100000215039,0153010000487378
0153100000262365,0153010000411571
0153100000261790,0153010000431825
0153100000279683,0153010000415291
0153100000513597,0153010000513599
0153100000203228,0153010000457955
0153100000214958,0153010000296631
0153100000233112,0153010000379217
0153100000201943,0153010000444385
0153100000204557,0153010000313491
0153100000260140,0153010000375611
0153100000212955,0153010000386193
0153100000202180,0153010000437649
0153100000245498,0153010000430783
0153100000237944,0153010000445297
0153100000248838,0153010000322411
0153100000287763,0153010000382113
0153100000202909,0153010000397739
0153100000290537,0153010000445553
0153100000492335,0153010000492339
0153100000248793,0153010000388567
0153100000242455,0153010000454107
0153100000225918,0153010000356773
0153100000289618,0153010000361973
0153100000231172,0153010000311813
0153100000220981,0153010000440061
0153100000282919,0153010000415135
0153100000248237,0153010000426551
0153100000465776,0153010000465777
0153100000228365,0153010000384247
0153100000279611,0153010000442117
0153100000213583,0153010000433597
0153100000259875,0153010000431511
0153100000486667,0153010000486669
0153100000222961,0153010000374353
0153100000228225,0153010000461053
0153100000242439,0153010000302793
0153100000263180,0153010000361389
0153100000217830,0153010000418263
0153100000203648,0153010000339267
0153100000293628,0153010000454487
0153100000285252,0153010000301477
0153100000271293,0153010000362831
0153100000208886,0153010000444463
0153100000292285,0153010000417551
0153100000286729,0153010000328685
0153100000271231,0153010000404245
0153100000285820,0153010000395587
0153100000206348,0153010000485502
0153100000209625,0153010000353347
0153100000273862,0153010000445821
0153100000499342,0153010000499410
0153100000259003,0153010000461999
0153100000241513,0153010000312269
0153100000206344,0153010000486537
0153100000276999,0153010000333589
0153100000290432,0153010000440219
0153100000274372,0153010000457683
0153100000226403,0153010000384461
0153100000498577,0153010000498579
0153100000247068,0153010000374405
0153100000289009,0153010000424315
0153100000231314,0153010000431899
0153100000202019,0153010000306577
0153100000222832,0153010000427189
0153100000207814,0153010000450445
0153100000208783,0153010000319861
0153100000219494,0153010000426535
0153100000492208,0153010000492246
0153100000248348,0153010000372043
0153100000213326,0153010000348995
0153100000263567,0153010000450447
0153100000278976,0153010000351771
0153100000248383,0153010000431141
0153100000263795,0153010000435327
0153100000243104,0153010000295049
0153100000244958,0153010000385357
0153100000235085,0153010000461285
0153100000277201,0153010000373225
0153100000243350,0153010000413477
0153100000286632,0153010000492093
0153100000228733,0153010000299813
0153100000292616,0153010000440077
0153100000237058,0153010000308841
0153100000286286,0153010000406711
0153100000203750,0153010000436111
0153100000269046,0153010000346789
0153100000288668,0153010000417059
0153100000467609,0153010000467610
0153100000216677,0153010000305521
0153100000256929,0153010000310853
0153100000267704,0153010000323825
0153100000215637,0153010000426111
0153100000248405,0153010000389427
0153100000215517,0153010000435387
0153100000239868,0153010000320257
0153100000240394,0153010000400847
0153100000231552,0153010000392543
0153100000277501,0153010000344663
0153100000229582,0153010000412711
0153100000272233,0153010000449223
0153100000222437,0153010000501842
0153100000207447,0153010000326015
0153100000255288,0153010000454927
0153100000222290,0153010000451693
0153100000283852,0153010000324939
0153100000271666,0153010000349361
0153100000231417,0153010000321341
0153100000293414,0153010000465445
0153100000204159,0153010000461283
0153100000206239,0153010000312381
0153100000236601,0153010000446285
0153100000207865,0153010000294401
0153100000224605,0153010000495679
0153100000238754,0153010000307901
0153100000272074,0153010000307045
0153100000236594,0153010000384633
0153100000247717,0153010000458079
0153100000231969,0153010000336929
0153100000272020,0153010000490854
0153100000499318,0153010000499320
0153100000243140,0153010000468292
0153100000265707,0153010000437157
0153100000494023,0153010000494053
0153100000233409,0153010000400683
0153100000257523,0153010000402733
0153100000256693,0153010000330633
0153100000223328,0153010000303699
0153100000217617,0153010000429433
0153100000267275,0153010000461843
0153100000203794,0153010000413927
0153100000288782,0153010000380729
0153100000248456,0153010000455823
0153100000246687,0153010000305169
0153100000265398,0153010000341193
0153100000287610,0153010000344579
0153100000217466,0153010000307165
0153100000253805,0153010000325129
0153100000253834,0153010000309691
0153100000272042,0153010000358421
0153100000219858,0153010000395267
0153100000242650,0153010000454473
0153100000273129,0153010000377649
0153100000220496,0153010000305549
